age,household_id,school_id,work_id,primary_community,secundary_community
5,108046,1370,0,133,30
34,74009,0,7525,509,211
56,129633,0,0,482,389
16,64677,1868,0,70,426
48,62914,0,14501,508,317
11,164057,1767,0,78,360
48,163815,0,7813,302,489
50,116625,0,2457,272,475
37,149168,0,319,81,152
44,189264,0,9702,207,506
16,175125,1877,0,598,426
91,169999,0,0,89,144
15,92864,1827,0,123,123
35,13973,0,2728,220,220
23,147183,2571,0,545,545
49,107411,0,12288,529,173
17,57544,1848,0,72,24
51,173389,0,0,410,533
31,147022,0,633,266,185
48,109134,0,5921,303,303
28,158011,0,0,415,169
31,137504,0,4563,125,589
37,160987,0,11164,152,34
34,55899,0,14211,367,147
22,72562,2471,0,587,295
1,145963,947,0,325,589
29,53337,0,11316,484,16
34,14189,0,7971,300,63
37,119881,0,5474,428,428
20,6618,1967,0,434,297
91,40652,0,0,578,373
48,13623,0,0,311,152
37,144707,0,2137,276,450
40,188472,0,2070,31,9
19,9905,1925,0,185,185
13,127855,1840,0,504,20
11,54710,1741,0,67,67
21,88965,0,0,357,233
22,76002,0,2235,88,291
17,129209,1879,0,587,245
10,99209,1711,0,256,256
16,156516,1875,0,174,281
52,160363,0,980,178,574
46,56034,0,16212,62,83
22,40666,2500,0,114,86
10,31491,1661,0,337,320
36,116751,0,3785,431,431
17,181951,1864,0,292,362
52,112809,0,7949,305,198
47,57964,0,1440,125,91
18,725,2536,0,528,485
10,32987,1690,0,540,149
4,98384,1337,0,329,186
19,104994,0,0,489,319
13,13998,1837,0,307,305
13,23968,1907,0,318,376
47,164245,0,14804,19,317
71,80949,0,0,84,84
14,98491,1803,0,199,518
15,130305,1832,0,150,97
53,48109,0,5874,378,213
41,106184,0,16410,141,223
29,88485,0,2604,560,441
11,27849,1467,0,135,420
74,81045,0,0,557,541
12,120008,1828,0,596,403
51,187848,0,0,168,365
62,129576,0,5302,328,13
41,145340,0,15411,408,348
12,39811,1837,0,34,311
32,166603,0,11945,110,144
0,140883,828,0,598,41
1,137912,8,0,578,592
28,107756,0,16127,13,498
15,59950,1900,0,414,73
0,24572,0,0,437,225
54,191545,0,1232,250,228
24,188914,0,14163,421,331
13,5532,1875,0,368,169
30,125828,0,13114,3,211
53,48266,0,0,560,560
66,64336,0,0,532,532
60,74827,0,0,16,217
19,77973,2533,0,143,295
33,169915,0,740,513,324
1,135095,0,0,458,458
59,127670,0,0,35,484
1,91499,921,0,574,458
27,4915,0,10951,493,493
56,127597,0,3177,313,190
20,185266,0,7078,407,407
39,21933,0,14327,129,129
27,55136,0,13564,293,293
35,44408,0,12412,4,303
7,126892,1463,0,40,40
1,186047,0,0,85,176
11,52055,1433,0,599,145
40,148872,0,11551,71,341
36,136701,0,0,13,326
25,55712,0,0,110,268
42,31740,0,6967,200,475
32,169895,0,8737,256,356
37,192166,0,12439,441,441
2,139846,359,0,386,600
41,37335,0,615,404,69
53,117230,0,12597,417,465
12,144628,1902,0,556,154
41,88471,0,0,8,347
20,159410,2050,0,509,211
33,152435,0,0,561,185
58,126795,0,0,545,391
55,150810,0,0,273,352
37,133423,0,1602,417,465
44,61011,0,14223,385,385
10,105559,1739,0,116,409
44,125998,0,16294,291,107
42,51625,0,3221,464,155
5,157932,1255,0,402,75
47,117950,0,5016,188,300
38,154781,0,9932,411,484
20,155993,0,9758,425,235
29,138617,0,0,426,193
49,136073,0,0,466,7
11,75756,1473,0,40,524
27,143949,0,8579,493,493
60,77505,0,0,320,329
21,4423,2332,0,365,365
48,86358,0,11632,150,108
2,173460,244,0,132,471
38,176869,0,438,13,305
54,3145,0,16397,324,324
49,117165,0,0,400,400
60,144013,0,0,454,373
39,150563,0,6355,328,13
47,116644,0,490,363,526
21,99317,2013,0,69,253
16,34998,1902,0,424,393
20,96156,0,0,376,567
39,98337,0,0,486,267
48,51350,0,567,281,438
50,189886,0,4909,43,40
61,117359,0,0,228,223
44,189463,0,15754,112,532
18,156802,0,10035,34,152
53,103908,0,15623,16,231
52,107768,0,6346,382,40
21,162151,0,4046,447,447
36,6583,0,0,407,201
23,126193,2040,0,527,409
57,25418,0,0,110,553
65,119303,0,0,133,187
22,121380,0,11178,322,137
30,32245,0,0,114,256
35,55747,0,9905,40,382
64,85250,0,3794,289,4
10,142244,1755,0,195,45
47,135656,0,6713,78,15
51,136986,0,14490,247,307
50,7507,0,9902,207,472
38,19647,0,5506,590,137
45,100268,0,9928,87,6
7,162830,1596,0,9,29
6,22629,1489,0,298,538
8,58694,1729,0,168,100
13,131005,1821,0,269,269
35,28203,0,0,377,366
20,15642,0,9235,65,414
1,116776,151,0,461,196
62,142477,0,0,457,457
46,18207,0,0,375,278
48,181072,0,9663,311,311
45,183563,0,2706,470,470
52,132919,0,364,18,477
57,40910,0,6641,399,354
48,85330,0,13410,457,457
58,191506,0,3207,471,132
24,32481,0,4796,475,413
1,68105,115,0,563,398
41,181992,0,0,381,381
43,79184,0,5731,169,415
45,52517,0,0,441,272
22,180525,0,0,501,439
64,39542,0,0,3,3
48,6398,0,8042,569,201
43,16615,0,0,169,211
62,147133,0,0,470,470
18,138218,1932,0,480,412
38,109430,0,4229,328,76
20,97521,0,14816,177,73
30,84206,0,14675,257,157
52,150520,0,14198,56,56
17,114795,1890,0,362,362
44,181712,0,9101,537,537
16,23526,1832,0,311,152
48,68359,0,0,421,82
28,9958,0,15145,22,22
29,117747,0,7126,87,360
5,165717,1140,0,393,246
7,72818,1703,0,240,161
15,133753,1842,0,438,438
12,141995,1855,0,233,418
23,127234,0,4712,107,105
51,92317,0,10657,416,153
26,61170,0,15237,91,575
70,99446,0,0,89,553
1,128181,530,0,11,248
14,121394,1874,0,490,537
23,154430,0,14526,21,116
42,171214,0,0,379,190
11,101233,1480,0,13,328
18,192117,2442,0,311,434
15,37313,1810,0,403,596
34,32408,0,10062,574,414
49,169978,0,2726,239,348
33,19127,0,0,527,116
88,59020,0,0,600,305
42,50191,0,2487,413,88
51,181804,0,0,416,251
1,75488,919,0,174,514
20,121810,0,9983,343,343
14,91327,1792,0,481,188
7,56442,1413,0,567,399
13,94774,1864,0,4,303
10,168137,1770,0,299,320
66,47038,0,0,148,148
47,62013,0,14028,330,219
57,173988,0,0,418,233
4,78372,1159,0,398,26
20,168598,2037,0,49,40
7,161195,1757,0,304,182
53,47925,0,10436,389,578
40,149640,0,13773,43,490
71,129441,0,0,269,349
34,72260,0,12252,356,342
36,98401,0,0,597,240
29,24723,0,5603,86,545
30,101476,0,8240,568,502
26,65610,0,0,413,107
18,175809,2014,0,313,128
32,76130,0,10075,189,383
68,151422,0,0,160,168
6,8747,1766,0,64,483
36,114930,0,7758,565,247
28,170023,0,3152,31,106
36,39507,0,8820,70,67
2,33091,0,0,550,500
53,12728,0,0,245,166
15,124668,1853,0,564,469
64,187239,0,4843,20,20
16,151944,1882,0,185,266
62,131275,0,8740,337,236
15,136215,1800,0,59,194
58,62224,0,6566,68,527
55,17345,0,0,489,599
18,132316,0,7794,394,179
67,76791,0,0,173,589
5,12840,1381,0,169,360
12,77889,1864,0,185,32
7,180766,1633,0,249,502
5,74404,1259,0,272,560
46,64544,0,656,520,522
10,17858,1447,0,368,85
31,124092,0,14643,598,426
29,136063,0,15777,560,472
31,134213,0,4380,77,161
52,82238,0,9051,381,524
54,100217,0,0,542,268
28,35523,0,6335,61,202
18,115014,2199,0,391,159
0,167653,0,0,555,118
5,25123,1215,0,15,197
38,152468,0,7425,482,90
31,58662,0,12061,199,205
33,139678,0,14345,402,124
3,143,1259,0,47,132
46,5088,0,6529,190,285
24,24214,0,9883,34,495
41,146525,0,1053,175,389
10,190810,1487,0,544,290
16,146324,1826,0,477,55
14,52302,1845,0,82,331
30,116783,0,15059,441,79
45,62446,0,3920,331,82
55,26917,0,0,52,22
27,99199,0,0,240,280
48,24043,0,6281,6,176
19,111482,2315,0,270,129
66,158219,0,0,205,458
23,134744,0,0,200,200
4,4933,1147,0,562,424
65,185000,0,0,320,380
40,90016,0,7558,193,598
15,140648,1806,0,414,348
58,79132,0,0,504,516
14,142472,1796,0,323,505
33,39390,0,2791,125,278
42,103009,0,6277,543,543
21,2812,0,6556,286,94
43,107166,0,8740,573,332
49,146845,0,0,341,167
41,19083,0,2568,220,451
46,43809,0,11215,399,277
43,77022,0,3748,573,112
57,141122,0,0,469,246
33,7430,0,2837,517,480
8,188154,1692,0,218,421
27,174974,0,5032,437,307
23,161617,2217,0,21,562
39,104063,0,0,554,554
40,6503,0,1435,215,108
45,120199,0,3384,280,153
74,47415,0,0,165,322
60,149293,0,0,132,362
50,83342,0,12488,370,469
12,71331,1853,0,564,393
30,24878,0,6553,15,368
56,126343,0,0,215,58
44,60745,0,6275,118,105
41,59068,0,14089,55,398
36,32803,0,16090,297,152
55,33290,0,0,381,524
32,170389,0,7409,555,191
40,42361,0,9153,367,9
8,56869,1753,0,58,150
32,39770,0,11474,452,452
14,149909,1801,0,272,79
71,120145,0,0,261,316
32,181880,0,7123,13,198
18,180810,2345,0,590,185
43,186677,0,15765,315,315
72,130595,0,0,228,576
12,20639,1846,0,161,572
54,186152,0,12630,481,300
3,119678,1206,0,411,560
83,10261,0,0,138,161
5,90927,1162,0,592,389
53,95413,0,5511,308,29
74,45529,0,0,355,342
72,147755,0,0,415,263
8,130435,1703,0,484,597
88,42564,0,0,204,327
46,162124,0,0,225,254
45,70528,0,4427,394,174
64,4494,0,0,449,298
59,74888,0,0,421,331
12,187901,1890,0,355,355
25,182314,0,12459,596,551
34,88581,0,7933,524,338
37,178153,0,3419,47,362
53,60637,0,14223,219,526
46,10692,0,1711,451,257
50,51592,0,0,517,541
16,179180,1816,0,584,400
49,47374,0,5423,161,597
11,100273,1736,0,201,596
43,108245,0,16424,50,163
13,57249,1877,0,200,79
35,105930,0,14707,156,293
5,189766,1141,0,430,373
5,104450,1305,0,338,338
19,49939,0,15855,341,71
64,16694,0,12494,335,335
3,20881,1161,0,165,165
15,138674,1908,0,272,105
20,70110,2561,0,597,217
44,36170,0,12193,279,280
39,121981,0,277,330,163
50,69148,0,5075,94,348
70,82803,0,0,503,277
13,70352,1886,0,525,361
52,111329,0,14827,66,367
19,12449,1964,0,97,97
8,162145,1461,0,54,184
64,101950,0,12500,73,414
18,125095,2136,0,84,508
14,150784,1786,0,505,189
17,36152,1882,0,165,422
66,188866,0,0,111,186
52,70937,0,9412,333,157
4,127747,1156,0,385,55
48,135579,0,14480,40,338
50,172855,0,201,304,249
26,11956,0,0,193,598
16,15441,1824,0,327,42
15,18352,1906,0,438,340
63,61361,0,0,240,240
46,114559,0,12693,40,199
27,131947,0,818,352,482
44,92310,0,0,575,375
37,125916,0,12392,16,578
3,127434,1272,0,498,525
21,107982,0,0,417,532
46,116990,0,5102,314,58
75,99672,0,0,513,52
11,129653,1456,0,439,204
24,70312,0,0,58,371
10,82740,1540,0,508,84
16,151022,1883,0,170,579
1,65351,0,0,465,227
8,166637,1455,0,455,448
8,75801,1627,0,404,404
32,124681,0,0,504,504
44,36585,0,0,64,430
45,143494,0,3288,274,534
3,11460,1166,0,13,13
78,42099,0,0,304,196
28,54359,0,4040,456,324
46,161130,0,11282,180,193
7,109811,1570,0,137,422
16,185213,1820,0,405,452
10,127799,1615,0,47,132
52,2790,0,7648,265,191
3,29364,1232,0,230,523
12,19956,1875,0,359,221
48,12043,0,1849,509,379
13,55365,1888,0,549,144
16,117643,1860,0,537,546
47,182275,0,9642,232,24
47,94468,0,0,19,84
42,179204,0,13757,359,359
18,7093,0,5703,42,399
54,6705,0,4071,352,559
8,166367,1660,0,286,94
49,122708,0,0,252,193
33,130771,0,0,80,283
54,111233,0,0,550,324
3,170772,1254,0,387,471
1,39159,417,0,458,205
29,189837,0,9727,396,577
63,75660,0,1435,97,294
44,68635,0,13310,505,12
36,85163,0,15659,58,58
76,60341,0,0,164,164
69,14339,0,0,71,431
60,90285,0,0,564,154
75,98423,0,0,68,68
2,89183,436,0,330,330
16,173876,1873,0,596,324
45,135055,0,1185,277,206
22,1972,0,0,47,362
43,64393,0,3029,378,120
37,155074,0,4393,53,191
47,58353,0,4006,446,275
10,101927,1569,0,105,310
50,30472,0,13745,208,514
86,148012,0,0,231,161
34,46143,0,8012,293,595
50,165371,0,0,151,587
28,85197,0,1805,25,453
19,4189,2577,0,408,65
34,92095,0,0,516,535
27,115212,0,3313,215,361
12,109324,1864,0,320,121
7,115641,1557,0,46,45
5,144619,1375,0,280,138
16,87502,1877,0,237,571
19,59587,2249,0,84,166
52,24486,0,3076,108,215
41,125253,0,9503,11,309
49,7343,0,0,416,153
61,179315,0,0,148,148
40,116171,0,10113,345,413
12,16038,1786,0,16,373
53,127824,0,7308,356,356
61,152205,0,0,114,86
19,54727,2029,0,582,139
34,146849,0,2096,421,421
76,39498,0,0,282,282
55,130423,0,0,200,290
53,24607,0,10089,597,35
59,42135,0,1053,583,575
35,100734,0,0,432,153
55,63264,0,0,579,517
46,42595,0,3891,465,491
36,69262,0,4976,345,88
11,27532,1483,0,341,499
13,48835,1864,0,218,331
55,111869,0,0,582,252
59,55533,0,0,69,253
52,136305,0,1320,86,86
69,121106,0,0,452,169
13,68469,1821,0,516,535
37,54550,0,9883,68,591
59,167660,0,6661,321,288
42,13765,0,1163,249,397
2,137332,0,0,302,146
38,13969,0,2424,501,209
28,109131,0,11979,353,224
7,62411,1488,0,65,178
1,18804,0,0,218,82
18,118998,2407,0,593,299
35,94085,0,5016,526,26
12,79381,1878,0,131,138
14,130092,1790,0,61,272
30,54276,0,16480,502,167
1,14451,574,0,474,202
29,85770,0,3625,536,269
19,94619,2146,0,269,504
2,65412,0,0,339,540
37,133844,0,6866,325,589
28,33777,0,6273,167,397
3,87815,1355,0,396,103
67,171054,0,0,518,65
64,93440,0,13965,410,533
48,62463,0,10798,407,407
24,102630,2182,0,362,362
44,139465,0,16410,576,576
59,158016,0,0,401,582
23,140841,2501,0,594,282
38,24490,0,15997,49,490
16,49438,1810,0,578,301
9,165698,1546,0,431,341
38,33976,0,7678,546,400
49,5668,0,2235,483,244
39,85696,0,0,58,333
22,99775,2038,0,3,157
77,137615,0,0,401,401
40,40288,0,14365,389,373
27,102514,0,0,73,458
72,70826,0,0,9,308
60,136780,0,0,400,400
6,150484,1670,0,196,167
42,87889,0,14865,110,110
40,100124,0,13965,555,105
51,55128,0,14494,463,1
1,149064,1125,0,213,372
42,56550,0,3717,488,301
18,192581,0,13790,200,475
10,23945,1499,0,89,23
47,136082,0,247,16,258
42,166522,0,0,360,360
30,116383,0,0,594,349
55,71021,0,0,157,386
40,121327,0,16457,150,97
21,134918,2355,0,172,149
67,105771,0,0,387,387
52,160149,0,0,391,391
66,103698,0,0,338,82
47,117897,0,0,77,35
2,57051,0,0,279,279
65,71338,0,0,492,444
57,20022,0,11813,355,418
39,85709,0,0,253,435
14,133819,1820,0,530,87
41,108202,0,0,392,498
57,51989,0,9971,292,68
43,59670,0,0,381,421
24,170572,2117,0,544,544
34,51005,0,400,59,59
4,2880,1189,0,543,436
3,128162,1373,0,564,469
15,114576,1843,0,573,573
18,92147,2005,0,476,64
9,162709,1652,0,311,346
6,6182,1626,0,258,273
3,84315,1397,0,493,470
62,138130,0,0,67,70
62,157255,0,0,56,448
46,174345,0,742,429,262
39,85283,0,15049,159,563
54,68096,0,15207,470,470
47,109525,0,9476,53,474
18,117250,2013,0,342,342
42,133959,0,16063,478,565
74,44401,0,0,200,475
0,122510,0,0,493,201
29,156224,0,2070,96,408
18,126452,0,0,365,183
52,108493,0,13340,514,198
38,120743,0,12500,534,112
15,19163,1791,0,493,407
14,166688,1867,0,419,256
8,89150,1691,0,594,60
41,45988,0,4589,392,294
76,38430,0,0,584,458
78,161188,0,0,482,352
30,163129,0,4768,399,353
23,146716,0,0,201,407
27,99264,0,7311,73,348
42,118913,0,8397,154,156
33,48782,0,7642,274,203
36,172455,0,2178,138,77
47,87157,0,15237,599,318
7,9141,1540,0,481,300
13,64928,1794,0,335,400
8,130148,1478,0,188,188
36,85376,0,1265,370,564
30,49334,0,14447,101,101
64,163711,0,13258,7,528
20,112368,2115,0,50,201
43,139243,0,8400,597,240
52,181347,0,15180,108,58
16,140724,1839,0,120,461
68,90790,0,0,407,493
10,83295,1457,0,122,122
38,186426,0,6030,481,300
38,99616,0,16128,428,207
41,53272,0,7546,437,307
4,35234,1169,0,513,456
17,129311,1801,0,577,577
35,72893,0,6312,89,549
58,24599,0,0,572,560
38,33763,0,0,218,82
22,165511,2166,0,141,492
6,37675,1676,0,219,295
23,170263,0,1322,355,11
6,38095,1425,0,142,119
25,113331,0,3833,81,152
62,63736,0,0,47,362
51,71489,0,12083,66,353
7,70657,1676,0,155,295
18,127468,0,0,96,574
40,76958,0,2062,363,214
46,190811,0,4425,234,355
25,106064,0,0,63,300
50,115631,0,2070,338,331
75,180129,0,0,4,303
2,35717,1104,0,541,170
21,93147,0,2021,334,212
18,186812,2378,0,466,466
4,13152,1155,0,78,288
41,158386,0,0,477,18
14,141234,1785,0,53,555
15,101708,1794,0,130,130
80,45065,0,0,364,276
18,169568,2544,0,351,351
66,70192,0,0,223,576
32,121812,0,13223,449,545
34,166189,0,3758,272,107
45,36987,0,15308,229,509
8,150218,1491,0,438,208
39,5771,0,10834,416,416
67,125855,0,0,120,393
37,169400,0,1470,103,577
37,18300,0,2894,269,536
13,54507,1881,0,216,170
13,123681,1883,0,29,9
9,177126,1628,0,339,28
54,133684,0,12651,341,499
18,161159,2591,0,362,292
46,67272,0,11529,447,63
18,57835,2282,0,58,333
23,181660,0,14365,592,476
41,7801,0,3340,454,373
52,113228,0,7597,440,180
49,108870,0,2452,47,362
28,173465,0,0,573,534
17,86067,1826,0,63,481
57,29808,0,0,453,437
41,179447,0,943,600,444
22,56774,2148,0,165,422
42,83276,0,3348,126,3
44,163554,0,1899,554,520
31,144284,0,7418,88,107
31,90757,0,8442,568,120
32,185889,0,0,407,470
5,155908,1303,0,197,15
47,173772,0,0,581,507
24,157231,2580,0,292,362
27,94267,0,15309,371,58
7,184081,1758,0,281,305
23,132877,0,0,299,296
28,178212,0,12501,290,270
54,70697,0,5362,526,419
11,174564,1751,0,488,90
55,36671,0,0,102,290
43,119192,0,2454,596,403
86,58030,0,0,1,186
0,43477,621,0,128,215
31,189913,0,1649,396,84
20,36402,0,0,96,574
14,109861,1839,0,196,341
59,132321,0,3149,529,575
53,57331,0,6330,115,59
5,74933,1279,0,98,137
1,109624,86,0,147,427
20,51520,2593,0,300,300
2,157044,0,0,356,356
58,94342,0,0,396,577
57,31105,0,7832,286,574
0,125892,0,0,407,470
49,154609,0,13501,132,471
44,85490,0,3590,338,338
40,159648,0,0,64,258
0,38349,943,0,481,188
48,87470,0,758,542,542
37,40128,0,0,92,189
32,77320,0,11150,279,416
44,167318,0,10645,407,407
42,141521,0,5911,513,52
36,184564,0,14258,536,349
23,116819,2336,0,31,147
47,6792,0,14417,296,329
47,168335,0,8553,63,188
52,98793,0,11863,210,519
67,186551,0,0,449,276
28,182806,0,11411,338,40
59,111405,0,0,499,71
42,61558,0,16458,262,253
89,147093,0,0,218,524
46,174145,0,12817,569,493
22,60246,2607,0,122,455
23,99357,2269,0,136,409
57,29086,0,0,247,326
28,160629,0,0,161,124
45,175390,0,0,481,63
54,3391,0,0,75,158
45,176649,0,913,536,536
65,180435,0,0,407,493
42,61103,0,2919,247,394
44,8557,0,0,571,62
30,16598,0,6747,527,132
10,5774,1404,0,285,285
32,167360,0,0,358,593
62,180870,0,0,82,338
35,47081,0,0,342,11
51,138604,0,0,75,217
4,149760,1259,0,300,481
32,154323,0,0,563,242
16,157698,1786,0,578,388
66,136794,0,0,457,457
35,91501,0,11439,281,438
27,31366,0,7213,368,109
6,113734,1505,0,484,416
14,116644,1864,0,330,219
8,42829,1670,0,539,301
55,77048,0,0,430,483
61,133966,0,0,15,176
71,19011,0,0,475,107
40,49508,0,6153,258,430
96,54294,0,0,141,228
28,178131,0,0,426,598
46,138124,0,15235,322,185
34,16644,0,5151,331,331
21,76526,0,0,182,104
35,55135,0,0,37,243
49,93653,0,10249,77,77
33,54261,0,15555,15,288
10,90722,1712,0,459,363
22,6239,2430,0,564,370
49,127016,0,12846,304,397
49,75454,0,2836,25,254
42,37294,0,275,99,437
73,110929,0,0,580,580
47,186010,0,0,110,110
42,165110,0,2717,99,93
71,189240,0,0,414,400
53,13395,0,2917,86,86
15,89398,1856,0,127,261
18,31575,0,0,401,582
30,65675,0,12268,559,389
41,189228,0,0,384,56
1,68094,155,0,426,122
1,9594,0,0,399,412
15,53289,1792,0,65,518
41,6463,0,1701,481,63
41,23289,0,2452,342,256
24,191667,0,6045,460,242
48,179123,0,15912,399,399
52,153607,0,15680,263,263
53,149460,0,12817,58,58
28,135636,0,15033,22,22
32,154048,0,11979,500,579
28,14044,0,6047,367,31
79,149824,0,0,559,373
39,46298,0,9962,161,158
50,178084,0,14187,324,503
12,126868,1787,0,430,389
48,48843,0,9946,273,373
64,25738,0,0,170,376
13,3651,1864,0,472,560
67,166554,0,0,21,424
33,150548,0,9919,347,347
42,107480,0,12494,250,281
57,109650,0,0,299,296
1,170365,0,0,131,131
6,20138,1478,0,540,172
56,146905,0,0,103,300
50,56708,0,3128,212,469
18,189685,2469,0,560,61
19,130495,2129,0,384,384
0,134326,430,0,33,162
28,177093,0,7934,16,16
53,113677,0,8888,6,176
71,146744,0,0,219,330
52,163832,0,0,445,295
80,173750,0,0,72,495
5,96330,1372,0,107,105
15,153057,1796,0,508,19
6,52765,1429,0,370,564
51,163032,0,13090,418,233
20,190780,2081,0,35,16
2,85296,721,0,316,306
20,138201,2201,0,26,566
19,175826,2473,0,214,330
57,11284,0,0,15,368
48,155525,0,0,469,113
45,142397,0,14480,331,338
46,58490,0,0,185,185
43,57153,0,1950,390,390
54,157179,0,9301,278,51
82,71131,0,0,296,296
35,176068,0,6354,188,63
17,66682,1843,0,34,311
28,6942,0,9109,198,392
10,29954,1639,0,110,57
57,40392,0,0,421,82
17,65979,1890,0,456,513
21,153577,0,1068,493,493
33,184222,0,722,93,54
36,176218,0,12028,37,579
43,77321,0,14331,578,389
13,119075,1801,0,474,265
47,69339,0,8512,532,329
27,186599,0,405,489,519
31,29860,0,12500,593,299
55,26025,0,4615,391,242
35,45572,0,0,298,494
24,101623,0,2998,564,213
75,163937,0,0,95,137
55,110308,0,0,387,469
75,128717,0,0,330,295
26,39940,0,9171,348,286
39,125652,0,0,461,341
28,152762,0,8353,481,481
37,149879,0,6270,372,372
61,76220,0,13395,240,383
62,144155,0,11178,318,146
13,160256,1881,0,148,245
65,101208,0,0,23,274
14,33190,1833,0,301,483
1,80255,281,0,597,16
4,118958,1381,0,585,415
84,130469,0,0,291,413
16,67947,1903,0,102,544
54,160932,0,0,513,52
42,163993,0,9161,390,369
12,71781,1889,0,567,519
42,123481,0,9011,562,28
35,128427,0,1982,431,431
45,143363,0,0,483,388
29,112906,0,0,315,100
33,173039,0,3645,597,484
15,178533,1883,0,244,578
29,91322,0,0,466,522
50,190012,0,0,77,138
10,66362,1419,0,491,296
74,181871,0,0,405,379
61,153582,0,323,389,488
13,63912,1837,0,215,150
29,87222,0,10030,84,19
37,77946,0,14553,300,188
11,163501,1640,0,531,566
59,36118,0,8331,205,414
50,167447,0,0,168,437
46,164138,0,13580,63,300
49,62662,0,11187,200,272
45,47118,0,0,268,268
36,139213,0,7149,308,308
8,159555,1695,0,95,284
37,113618,0,3156,464,363
58,153642,0,2116,575,173
49,112283,0,10567,527,424
14,167102,1906,0,532,329
21,23282,1992,0,400,177
69,48976,0,0,66,567
16,7449,1865,0,226,4
10,6548,1502,0,257,451
18,110844,2303,0,129,435
41,179599,0,0,95,151
51,169601,0,2373,285,157
67,50253,0,0,397,56
65,92143,0,0,487,258
45,56815,0,0,253,69
22,145508,0,15440,483,559
15,183135,1871,0,299,380
4,59761,1179,0,261,127
41,64619,0,8987,432,131
26,115265,0,7163,267,571
15,63170,1803,0,311,34
2,154306,142,0,518,178
44,185240,0,0,477,67
14,58397,1853,0,372,378
65,178586,0,0,9,261
56,102330,0,0,181,204
48,74830,0,5117,460,26
58,158728,0,0,218,218
8,84522,1640,0,55,18
9,96837,1750,0,280,572
6,174087,1630,0,287,457
8,123608,1479,0,283,59
59,175510,0,0,485,535
41,542,0,4752,21,116
53,27039,0,0,20,536
73,167583,0,0,424,424
11,92440,1574,0,532,135
50,75910,0,0,203,274
37,122660,0,4950,533,533
50,133992,0,16178,197,15
32,159508,0,3063,457,457
59,98860,0,14205,483,487
46,111638,0,0,587,406
47,16311,0,10731,274,534
4,72272,1211,0,562,562
20,45938,2225,0,231,217
12,24100,1890,0,513,551
7,136740,1512,0,474,474
45,168934,0,4425,503,115
6,163401,1461,0,453,54
59,132161,0,0,387,409
62,10560,0,0,506,506
14,36068,1889,0,468,377
21,109479,2212,0,35,35
